row_id,comment_id,video_id,comment,comment_clean,published_at,updated_at,comment_like_count,video_title,channel_id,channel_title,video_published_at,view_count,video_like_count,video_comment_count,sentiment
38,UgzJBrLHcrPFKs3U7dR4AaABAg,WjNRWr4lJqk,"Deleu ku sia Prabowo...kalakuan sia Tah , nte becus pisan jadi pemimpin..ges tutup.mbg .nepi KA iraha oge baleg","deleu ku sia prabowo..kalakuan sia tah , nte becus pisan jadi pemimpin..ges tutup.mbg .nepi ka iraha oge baleg",2026-09-08T17:08:57Z,2026-09-08T17:08:57Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
39,UgyqUGiKXBZeLjil3mV4AaABAg,WjNRWr4lJqk,😭😭😭,😭😭😭,2026-09-08T03:53:10Z,2026-09-08T03:53:10Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
40,Ugyvp6cZ2JSQyQGKr1F4AaABAg,WjNRWr4lJqk,Ya Allah,ya allah,2026-09-08T03:13:50Z,2026-09-08T03:13:50Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
41,Ugx9oo12GHZwGYAx0sN4AaABAg,WjNRWr4lJqk,Mantap MBG maju terus pecahkan rekor dunia 🌏 biar capai 10 juta. Orang 😊😊😊😊😊😊😅😅😅😅,mantap mbg maju terus pecahkan rekor dunia 🌏 biar capai 10 juta. orang 😊😊😊😊😊😊😅😅😅😅,2026-09-08T02:10:54Z,2026-09-08T02:10:54Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,positive
42,UgwkVkUDtgoge5Ai_CZ4AaABAg,WjNRWr4lJqk,Apalagi anak aku SD tapi ada yang beracun tapi ternyata ada stiker yang kalau mau makan mdg itu harus jamnya mau makan 9,apalagi anak aku sd tapi ada yang beracun tapi ternyata ada stiker yang kalau mau makan mdg itu harus jamnya mau makan 9,2026-09-07T04:44:18Z,2026-09-07T04:44:18Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
43,UgzwnoMe7b_YooXWxs14AaABAg,WjNRWr4lJqk,"Wowo pidato di forum internasional Rusia membahas & membanggakan mbg nya
Kalau mereka tau kualitas mbg kita sudah ditertawakan 
Atau mera sudah tau 😂",wowo pidato di forum internasional rusia membahas & membanggakan mbg nya kalau mereka tau kualitas mbg kita sudah ditertawakan atau mera sudah tau 😂,2026-09-07T02:49:50Z,2026-09-07T02:49:50Z,1,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
44,Ugzj1D5j4bS1IMllwGd4AaABAg,WjNRWr4lJqk,"Gini katanya pemimpin kentir hanya 0.00 % yg keracunan,  walau cuma 1 nyawa itu nyawa manusia tir..kentir","gini katanya pemimpin kentir hanya 0.00 % yg keracunan, walau cuma 1 nyawa itu nyawa manusia tir..kentir",2026-09-06T13:58:55Z,2026-09-06T13:58:55Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
45,UgwfExzLGcZml1F-1yB4AaABAg,WjNRWr4lJqk,Program PKI PART 3,program pki part 3,2026-09-06T04:42:37Z,2026-09-06T04:42:37Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
46,UgwlT7s5Ip5V05-FwUN4AaABAg,WjNRWr4lJqk,Ini di racuin ...makan basi bau dah kecium..rasa ga enak,ini di racuin ..makan basi bau dah kecium..rasa ga enak,2026-09-06T02:22:51Z,2026-09-06T02:22:51Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
47,Ugzc0x_5-YaIHZAGsPp4AaABAg,WjNRWr4lJqk,Para ulama ulah cicing bae,para ulama ulah cicing bae,2026-09-05T16:07:01Z,2026-09-05T16:07:01Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
48,UgyPpCb07xRq1CPKBqJ4AaABAg,WjNRWr4lJqk,"Bapaa  kesian anak2  ya 
Allahhh buka mata hati para pejabaaaa",bapaa kesian anak2 ya allahh buka mata hati para pejabaa,2026-09-05T16:02:07Z,2026-09-05T16:02:07Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
49,Ugz2mnG9Oc1rW2RrLkd4AaABAg,WjNRWr4lJqk,Stop MBG,stop mbg,2026-09-05T10:26:48Z,2026-09-05T10:26:48Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
50,UgwHgvEfiXJt9DCHVCV4AaABAg,WjNRWr4lJqk,"#MakanBeracunGratis , tagar","makanberacungratis , tagar",2026-09-05T09:37:45Z,2026-09-05T09:37:45Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
51,Ugze2gkp8y6PIovCbQR4AaABAg,WjNRWr4lJqk,Saya mau menyampaikan tentang keracunan MBG kenapa MBG makanan bergizi gratis tapi kalo beracun MBG lebih baik dibilang makanan beracun gratis lebih baik di tutup aja MBG karena sudah banyak yang keracunan MBG karena itu saya setuju di tutup MBG ini banyak anak kita yang keracunan apa kita tidak kasihan harusnya kita sayang kepada anak-anak saya setuju yang bilang tutup MBG saya setuju dan Meding bawa bekal dari Rumah masing masing kenapa saya bilang kayak gitu karena banyak keracunan dan saya hanya bilang tutup MBG TERIMA KASIH 😡🤬🤬😡🤬😡😡🤬😡,saya mau menyampaikan tentang keracunan mbg kenapa mbg makanan bergizi gratis tapi kalo beracun mbg lebih baik dibilang makanan beracun gratis lebih baik di tutup aja mbg karena sudah banyak yang keracunan mbg karena itu saya setuju di tutup mbg ini banyak anak kita yang keracunan apa kita tidak kasihan harusnya kita sayang kepada anak-anak saya setuju yang bilang tutup mbg saya setuju dan meding bawa bekal dari rumah masing masing kenapa saya bilang kayak gitu karena banyak keracunan dan saya hanya bilang tutup mbg terima kasih 😡🤬🤬😡🤬😡😡🤬😡,2026-09-05T08:08:00Z,2026-09-05T08:08:00Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
52,UgzxN1b9ApWVxRkupO94AaABAg,WjNRWr4lJqk,Ingat peristiwa Corona..ternyata konspirasi tingkat besar kan.kami betul 2 khawatir dg MBG ada nya pro kontra diteruskan akhirnya murid2 yg jd korban krn konspirasi politik.ini munkin misal ada pihak yg sengaja masukin sesuatu secara masal msh gejala mual diare pusing terus  kalo msh ndak ada respon kami cuma khawatir dan semoga tidak lah ada oknum 2 yg sengaja memberi dan hal2 yg lebih extrim demi suatu tujuan...bgmn kalo sementara sekali lg sementara istirahat dulu berbenah dulu dari segala lini akan perjalann MBG...,ingat peristiwa corona..ternyata konspirasi tingkat besar kan.kami betul 2 khawatir dg mbg ada nya pro kontra diteruskan akhirnya murid2 yg jd korban krn konspirasi politik.ini munkin misal ada pihak yg sengaja masukin sesuatu secara masal msh gejala mual diare pusing terus kalo msh ndak ada respon kami cuma khawatir dan semoga tidak lah ada oknum 2 yg sengaja memberi dan hal2 yg lebih extrim demi suatu tujuan..bgmn kalo sementara sekali lg sementara istirahat dulu berbenah dulu dari segala lini akan perjalann mbg..,2026-09-05T01:00:34Z,2026-09-05T01:00:34Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
53,UgxBZTuMKFde5mC3ofh4AaABAg,WjNRWr4lJqk,"Setelah ngerasain efek keracunan makanan, tau banget apa yg dirasa anak-anak ini. 😢😢","setelah ngerasain efek keracunan makanan, tau banget apa yg dirasa anak-anak ini. 😢😢",2026-09-04T23:09:46Z,2026-09-04T23:09:46Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
54,Ugwo6OxyBtZ37cHlkJV4AaABAg,WjNRWr4lJqk,kenapa harus memaksakan ngasih mbg udah tau banyak yg keracunan bukan bergiji terus memaksakan mau membunuh warga indonesia  pak persiden hentikan tida ada mangpaatnya malahan dampaknya segala bahan baku pada naik harganya pada mahal apalagi sekarang melihat banyak yg keracunan banyak mbg yg di buang tida di makan di rumah buatan mamah2nya yg higenis bersih belum pernah ada berita keracunan hentikan pak prabowo jangan memaksakan,kenapa harus memaksakan ngasih mbg udah tau banyak yg keracunan bukan bergiji terus memaksakan mau membunuh warga indonesia pak persiden hentikan tida ada mangpaatnya malahan dampaknya segala bahan baku pada naik harganya pada mahal apalagi sekarang melihat banyak yg keracunan banyak mbg yg di buang tida di makan di rumah buatan mamah2nya yg higenis bersih belum pernah ada berita keracunan hentikan pak prabowo jangan memaksakan,2026-09-04T03:32:44Z,2026-09-04T03:32:44Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
55,UgwBGf4J2THxDEwWEzp4AaABAg,WjNRWr4lJqk,Sudahlah kirim uang  Langsung ke orang tua murid masing2 Pak Prabowo,sudahlah kirim uang langsung ke orang tua murid masing2 pak prabowo,2026-09-03T22:58:40Z,2026-09-03T22:59:35Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
56,Ugzhf7EJiSYkitGavGV4AaABAg,WjNRWr4lJqk,"Gimana Pak Presiden, program ini apa menyehatkan anak bangsa atau membunuh anak bangsa tolong periksa pejabat negara yg bermain² dengan program MBG dan hukum seberat²nya para pejabat yg hanya utk membunuh anak bangsa demi korupsi pribadi.","gimana pak presiden, program ini apa menyehatkan anak bangsa atau membunuh anak bangsa tolong periksa pejabat negara yg bermain² dengan program mbg dan hukum seberat²nya para pejabat yg hanya utk membunuh anak bangsa demi korupsi pribadi.",2026-09-03T12:20:20Z,2026-09-03T12:20:20Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
57,UgwcqplBhmBRiFtAGTF4AaABAg,WjNRWr4lJqk,"Bahkan TUHAN pun TACK SUDI Program SAMPAH YG PENUH KORUP INI....😂😂😂 Kata PRABOWO Kalo Anda Mati ""TINGGAL KUBUR"" Program Tidak akan BERHENTI.. Yg Penting KORUPPPP!!!","bahkan tuhan pun tack sudi program sampah yg penuh korup ini..😂😂😂 kata prabowo kalo anda mati ""tinggal kubur"" program tidak akan berhenti.. yg penting korupp!!",2026-09-03T07:55:20Z,2026-09-03T07:55:20Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
58,UgyW9fdPgpNHdAbBEyl4AaABAg,WjNRWr4lJqk,Prabowo keras kepala mengapa MBG tidak cepat di hentikan.,prabowo keras kepala mengapa mbg tidak cepat di hentikan.,2026-09-03T07:04:59Z,2026-09-03T07:04:59Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
59,UgzPUwmvDs-dxL38jI94AaABAg,WjNRWr4lJqk,yg disalah kan disini adalah pemberi mbg  dan kepala sekolah ygmau Terima mbg.,yg disalah kan disini adalah pemberi mbg dan kepala sekolah ygmau terima mbg.,2026-09-02T23:45:17Z,2026-09-02T23:45:17Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
60,UgwwlFOjUgYWxAcTM-d4AaABAg,WjNRWr4lJqk,atuk wowo nonton tuk..  jng denger kata kata anak buah mu yg kebelinger..,atuk wowo nonton tuk.. jng denger kata kata anak buah mu yg kebelinger..,2026-09-02T16:02:23Z,2026-09-02T16:02:23Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
61,UgyTzXT27mClV6qZdax4AaABAg,WjNRWr4lJqk,"Bagi orang tua yg membolehkan anaknya makan MBG ditunggu gilirannya ya,
😂😂😂","bagi orang tua yg membolehkan anaknya makan mbg ditunggu gilirannya ya, 😂😂😂",2026-09-01T22:02:05Z,2026-09-01T22:02:05Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
62,UgwJAuZw08-egXVahDB4AaABAg,WjNRWr4lJqk,Kak temen ku pernah keracunan,kak temen ku pernah keracunan,2026-08-25T08:11:45Z,2026-08-25T08:11:45Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
63,UgwVZ7_M1Rs7RQUXNnh4AaABAg,WjNRWr4lJqk,Mbg prabowo rusak jd pembunuhan massal. Mungkin jg tujuan prabowo untuk mengurangin kepadatan penduduk memperkaya diri ya dan pejabat ya.. Rusak sudah mbg stoppppp,mbg prabowo rusak jd pembunuhan massal. mungkin jg tujuan prabowo untuk mengurangin kepadatan penduduk memperkaya diri ya dan pejabat ya.. rusak sudah mbg stopp,2026-08-23T05:21:25Z,2026-08-23T05:21:25Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
64,Ugz-Sj3ZFDdrt9KzJg54AaABAg,WjNRWr4lJqk,"YA ALLAH HARUSNYA DI HENTIKAN INI MASLAH NYAWA ,KALAU DAPUR NGGAK SIAP NGGAK USAH DI JALANKAN PROGRAM INI","ya allah harusnya di hentikan ini maslah nyawa ,kalau dapur nggak siap nggak usah di jalankan program ini",2026-08-22T11:56:21Z,2026-08-22T11:56:21Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
65,UgwgWq-Ah7YK6aMDBpJ4AaABAg,WjNRWr4lJqk,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,2026-08-22T03:58:31Z,2026-08-22T03:58:31Z,1,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
66,UgwNTVzquWTTlaVAjWR4AaABAg,WjNRWr4lJqk,Kalau Begini gimana apakah ada tidakkan secara hukum dan siapa saja yang harus dihukum penjara jangan asal MBGnya ditutup saja harus ditindak secara hukum,kalau begini gimana apakah ada tidakkan secara hukum dan siapa saja yang harus dihukum penjara jangan asal mbgnya ditutup saja harus ditindak secara hukum,2026-08-20T14:33:08Z,2026-08-20T14:33:08Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
67,Ugy9t0xzQR739aS8F1J4AaABAg,WjNRWr4lJqk,stop MBG nya dan stop koperasi merah putih dan sahkan RUU para koruptor di hukum mati,stop mbg nya dan stop koperasi merah putih dan sahkan ruu para koruptor di hukum mati,2026-08-20T11:54:03Z,2026-08-20T11:54:03Z,1,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
68,UgzNC3EeMo6g7s4_o5Z4AaABAg,WjNRWr4lJqk,Prabowo celen,prabowo celen,2026-08-19T13:01:16Z,2026-08-19T13:01:16Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
69,UgxMEhtzu7yHrJI8ZSN4AaABAg,WjNRWr4lJqk,Prabowo payah,prabowo payah,2026-08-19T12:58:35Z,2026-08-19T12:58:35Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
70,Ugwq6p-nKhdkLysvRIF4AaABAg,WjNRWr4lJqk,"Mbg itu program gagal , krn sarang korupsi.","mbg itu program gagal , krn sarang korupsi.",2026-08-18T21:24:32Z,2026-08-18T21:24:32Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
71,UgwXDIQb9DlPci-4o9B4AaABAg,WjNRWr4lJqk,Korban MBG ( MAKANAN BERACUN GRATIS),korban mbg ( makanan beracun gratis),2026-08-18T18:53:24Z,2026-08-18T18:53:24Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
72,UgwurAUcSzxMEUB2mSd4AaABAg,WjNRWr4lJqk,Ini di daerah mana kpan ke jdiannya? Ya Allah kasian,ini di daerah mana kpan ke jdiannya? ya allah kasian,2026-08-15T16:07:28Z,2026-08-15T16:07:28Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
73,UgxFki6Rje5e-XuB3f94AaABAg,WjNRWr4lJqk,"MBG : makanan ❌
MBG : uang.         ✅",mbg : makanan ❌ mbg : uang. ✅,2026-08-14T21:47:32Z,2026-08-14T21:47:32Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
74,Ugz1Got3D-G1EFSRpI54AaABAg,WjNRWr4lJqk,hentikan mbg sekarang,hentikan mbg sekarang,2026-08-13T13:26:31Z,2026-08-13T13:26:31Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
75,UgwBHuVJw-uIBPDtVQx4AaABAg,WjNRWr4lJqk,Bingung bgt ini yg slh pemerintah atau yg buat mbgnya😭,bingung bgt ini yg slh pemerintah atau yg buat mbgnya😭,2026-08-12T13:41:55Z,2026-08-12T13:41:55Z,1,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
76,UgwB_bm26w78Yy9NLnJ4AaABAg,WjNRWr4lJqk,kakak  kasih  itu  😮,kakak kasih itu 😮,2026-08-12T05:06:05Z,2026-08-12T05:06:05Z,1,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
77,UgyNKqjmHnKIRpSHGNB4AaABAg,WjNRWr4lJqk,Akibat suka yang gratisan 😂,akibat suka yang gratisan 😂,2026-08-11T20:45:43Z,2026-08-11T20:45:43Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
78,UgwgRI6Zc3nWL9TkmEV4AaABAg,WjNRWr4lJqk,"Dgdgsfygjhehbn ini😭🥹😭🥹😭🥹😭🥹😭🥹😭🥹
Hjugjorynjrjdhy♥️",dgdgsfygjhehbn ini😭🥹😭🥹😭🥹😭🥹😭🥹😭🥹 hjugjorynjrjdhy♥️,2026-08-11T13:09:37Z,2026-08-11T13:09:37Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
79,UgynBMCZduyKEFMk6NJ4AaABAg,WjNRWr4lJqk,Sami Allah huliman hamida aku doa in ya🥺,sami allah huliman hamida aku doa in ya🥺,2026-08-11T13:05:53Z,2026-08-11T13:05:53Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,neutral
80,UgytXhM7d2PkyQpY3Bl4AaABAg,WjNRWr4lJqk,"Tergantung keberanian kepala sekolahnya untuk tidak menerima MBG, maka dengan sendirinya MBG berhenti karena tidak ada sekolah yang mau terima...😡","tergantung keberanian kepala sekolahnya untuk tidak menerima mbg, maka dengan sendirinya mbg berhenti karena tidak ada sekolah yang mau terima..😡",2026-08-10T10:48:32Z,2026-08-10T10:48:32Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
81,UgzI6mELKDdeT-d6Ysh4AaABAg,WjNRWr4lJqk,Omg. Korupsi. Mereka. Kasih mkanan sehat gratis×   kasih penyakit geratisv,omg. korupsi. mereka. kasih mkanan sehat gratis× kasih penyakit geratisv,2026-08-09T13:52:27Z,2026-08-09T13:52:27Z,0,"Lagi, Keracunan Makanan Bergizi Gratis Hebohkan Indonesia! Kali Ini Bandung Barat Jadi Sorotan",UCeq1WeHIbMyeKp_sUNolgzA,Suaradotcom,2025-09-25T13:13:56Z,4700011,70115,20518,negative
